month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease
2013-01,KALLANG/WHAMPOA,3 ROOM,3,BEACH RD,01 TO 03,68.0,Improved,1979,408000.0,51 years 6 months
2013-01,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,04 TO 06,67.0,New Generation,1976,440000.0,48 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,95,GEYLANG BAHRU,10 TO 12,92.0,New Generation,1979,460000.0,51 years 6 months
2013-01,KALLANG/WHAMPOA,3 ROOM,12,FARRER PK RD,13 TO 15,62.0,Model A,2004,505000.0,76 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,10 TO 12,91.0,Improved,1974,510000.0,46 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,16 TO 18,91.0,Improved,1974,510000.0,46 years 6 months
2013-01,KALLANG/WHAMPOA,3 ROOM,105,TOWNER RD,07 TO 09,74.0,Model A,1984,515000.0,56 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,10 TO 12,91.0,Improved,1974,515000.0,46 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,18,JLN TENTERAM,10 TO 12,85.0,Model A,2004,530000.0,76 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,112,WHAMPOA RD,13 TO 15,106.0,Model A,1994,584000.0,66 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,13 TO 15,114.0,Standard,1974,622000.0,46 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,39,CAMBRIDGE RD,04 TO 06,100.0,Model A,1997,628000.0,69 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,640000.0,78 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,109,MCNAIR RD,04 TO 06,121.0,Improved,1987,660000.0,59 years 6 months
2013-01,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,13 TO 15,90.0,Model A,2004,662500.0,76 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,18,JLN TENTERAM,19 TO 21,105.0,Improved,2004,665000.0,76 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,59C,GEYLANG BAHRU,07 TO 09,120.0,Improved,1998,670000.0,70 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,102,JLN DUSUN,10 TO 12,118.0,Improved,1981,675000.0,53 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,48A,DORSET RD,04 TO 06,114.0,Standard,1976,701000.0,48 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,10 TO 12,127.0,Improved,1986,709000.0,58 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,60,GEYLANG BAHRU,19 TO 21,121.0,Improved,1999,737000.0,71 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,13,FARRER PK RD,22 TO 24,109.0,Improved,2004,790000.0,76 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,815,JELLICOE RD,04 TO 06,110.0,Improved,2003,850000.0,75 years 6 months
2013-01,KALLANG/WHAMPOA,5 ROOM,2D,UPP BOON KENG RD,10 TO 12,110.0,Improved,2006,865000.0,78 years 6 months
2013-02,KALLANG/WHAMPOA,2 ROOM,8,JLN BATU,04 TO 06,48.0,Standard,1970,280000.0,42 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,04 TO 06,56.0,Standard,1971,290000.0,43 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,01 TO 03,66.0,Improved,1980,315000.0,52 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,350000.0,46 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,07 TO 09,59.0,Improved,1976,360000.0,48 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,380000.0,46 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,23,BENDEMEER RD,07 TO 09,68.0,Improved,1972,398000.0,44 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,01 TO 03,68.0,Improved,1972,410000.0,44 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,04 TO 06,67.0,New Generation,1976,426000.0,48 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,01 TO 03,62.0,Model A,2004,433000.0,76 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,26,BENDEMEER RD,13 TO 15,71.0,Improved,1972,452000.0,44 years 6 months
2013-02,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,04 TO 06,75.0,Model A,2001,468000.0,73 years 6 months
2013-02,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,01 TO 03,131.0,Model A,1994,651000.0,66 years 6 months
2013-02,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,04 TO 06,131.0,Model A,1994,657000.0,66 years 6 months
2013-02,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,01 TO 03,131.0,Model A,1994,658000.0,66 years 6 months
2013-02,KALLANG/WHAMPOA,5 ROOM,39,CAMBRIDGE RD,10 TO 12,120.0,Improved,1997,685000.0,69 years 6 months
2013-02,KALLANG/WHAMPOA,4 ROOM,108C,MCNAIR RD,22 TO 24,90.0,Model A,2005,698000.0,77 years 6 months
2013-02,KALLANG/WHAMPOA,4 ROOM,815,JELLICOE RD,19 TO 21,90.0,Model A,2003,725000.0,75 years 6 months
2013-02,KALLANG/WHAMPOA,3 ROOM,49,JLN BAHAGIA,01 TO 03,80.0,Terrace,1972,735000.0,44 years 6 months
2013-03,KALLANG/WHAMPOA,2 ROOM,8,JLN BATU,07 TO 09,48.0,Standard,1970,281000.0,42 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,33,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,298000.0,42 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,28,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,300500.0,43 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,01 TO 03,65.0,Improved,1974,333000.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,342000.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,04 TO 06,59.0,Improved,1976,343000.0,48 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,352000.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,10 TO 12,59.0,Improved,1976,355000.0,48 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,358000.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,07 TO 09,65.0,Improved,1981,363000.0,53 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,95,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,385000.0,51 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,07 TO 09,65.0,Improved,1974,385000.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,10 TO 12,65.0,Improved,1981,390005.0,53 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,398888.0,46 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,01 TO 03,78.0,Improved,1972,412000.0,44 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,10 TO 12,66.0,Improved,1980,412500.0,52 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,29,JLN BAHAGIA,07 TO 09,84.0,Simplified,1987,435000.0,59 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,07 TO 09,67.0,New Generation,1976,463000.0,48 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,801,FRENCH RD,07 TO 09,68.0,Improved,1979,475000.0,51 years 6 months
2013-03,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,19 TO 21,62.0,Model A,2004,500000.0,76 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,17,BEACH RD,16 TO 18,77.0,Improved,1975,500000.0,47 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,111,MCNAIR RD,10 TO 12,84.0,Simplified,1987,500000.0,59 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,18,ST. GEORGE'S RD,07 TO 09,91.0,New Generation,1984,500000.0,56 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,19,JLN TENTERAM,10 TO 12,85.0,Model A,2004,520000.0,76 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,19,JLN TENTERAM,07 TO 09,85.0,Model A,2004,525000.0,76 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,53,KENT RD,01 TO 03,91.0,New Generation,1982,530000.0,54 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,10 TO 12,91.0,Model A,2001,534000.0,73 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,102,JLN RAJAH,10 TO 12,94.0,New Generation,1981,534800.0,53 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,112,MCNAIR RD,04 TO 06,104.0,Model A,1987,578000.0,59 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,59B,GEYLANG BAHRU,10 TO 12,100.0,Model A,1998,590000.0,70 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,4B,ST. GEORGE'S LANE,07 TO 09,105.0,Model A,1996,630000.0,68 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,106,TOWNER RD,04 TO 06,109.0,Model A,1983,630000.0,55 years 6 months
2013-03,KALLANG/WHAMPOA,5 ROOM,29,JLN BAHAGIA,10 TO 12,122.0,Improved,1987,640000.0,59 years 6 months
2013-03,KALLANG/WHAMPOA,4 ROOM,3A,UPP BOON KENG RD,07 TO 09,90.0,Model A,2006,655000.0,78 years 6 months
2013-03,KALLANG/WHAMPOA,5 ROOM,18,JLN TENTERAM,25 TO 27,105.0,Improved,2004,675000.0,76 years 6 months
2013-03,KALLANG/WHAMPOA,5 ROOM,112,WHAMPOA RD,10 TO 12,124.0,Improved,1994,700000.0,66 years 6 months
2013-03,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,04 TO 06,150.0,Maisonette,1984,762000.0,56 years 6 months
2013-03,KALLANG/WHAMPOA,5 ROOM,104,JLN RAJAH,13 TO 15,135.0,Model A,1984,768000.0,56 years 6 months
2013-03,KALLANG/WHAMPOA,EXECUTIVE,11,JLN BATU,01 TO 03,140.0,Apartment,1986,890000.0,58 years 6 months
2013-04,KALLANG/WHAMPOA,2 ROOM,7,ST. GEORGE'S LANE,07 TO 09,45.0,Improved,1986,283000.0,58 years 6 months
2013-04,KALLANG/WHAMPOA,2 ROOM,8,JLN BATU,07 TO 09,50.0,Standard,1970,285000.0,42 years 6 months
2013-04,KALLANG/WHAMPOA,2 ROOM,7,JLN BATU,07 TO 09,48.0,Standard,1970,290000.0,42 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,27,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,292000.0,42 years 6 months
2013-04,KALLANG/WHAMPOA,2 ROOM,805,KING GEORGE'S AVE,13 TO 15,44.0,Improved,1981,305000.0,53 years 6 months
2013-04,KALLANG/WHAMPOA,2 ROOM,8,JLN BATU,07 TO 09,48.0,Standard,1970,310000.0,42 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,328000.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,328000.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,04 TO 06,65.0,Improved,1974,336000.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,350888.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,76.0,Improved,1974,382000.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,04 TO 06,60.0,Improved,1981,412000.0,53 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,468,NTH BRIDGE RD,10 TO 12,60.0,Improved,1979,430000.0,51 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,6,BEACH RD,07 TO 09,70.0,Standard,1979,432000.0,51 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,04 TO 06,67.0,New Generation,1976,440000.0,48 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,15,ST. GEORGE'S RD,01 TO 03,91.0,New Generation,1985,444000.0,57 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,49,DORSET RD,10 TO 12,68.0,New Generation,1979,447000.0,51 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,11,ST. GEORGE'S RD,04 TO 06,84.0,Simplified,1985,447000.0,57 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,19 TO 21,60.0,Improved,1982,450000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,18,ST. GEORGE'S RD,04 TO 06,91.0,New Generation,1984,460000.0,56 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,123,MCNAIR RD,01 TO 03,83.0,Simplified,1987,469500.0,59 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,42,CAMBRIDGE RD,01 TO 03,92.0,New Generation,1982,470000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,16 TO 18,91.0,Improved,1974,490000.0,46 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,04 TO 06,82.0,New Generation,1979,508000.0,51 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,123,MCNAIR RD,07 TO 09,83.0,Simplified,1987,526000.0,59 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,52,KENT RD,07 TO 09,91.0,New Generation,1982,530000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,07 TO 09,103.0,New Generation,1982,535000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,9,GLOUCESTER RD,04 TO 06,91.0,New Generation,1976,535000.0,48 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,52,KENT RD,07 TO 09,91.0,New Generation,1982,538000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,15,BEACH RD,19 TO 21,77.0,Improved,1975,545000.0,47 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,38,UPP BOON KENG RD,04 TO 06,119.0,Standard,1976,588000.0,48 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,37,CAMBRIDGE RD,04 TO 06,102.0,Model A,1997,615000.0,69 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,01 TO 03,90.0,Model A,2004,620000.0,76 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,108B,MCNAIR RD,04 TO 06,86.0,Model A,2004,620000.0,76 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,105,TOWNER RD,01 TO 03,105.0,Model A,1984,621000.0,56 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,19,JLN TENTERAM,16 TO 18,105.0,Improved,2004,628000.0,76 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,3B,UPP BOON KENG RD,07 TO 09,90.0,Model A,2006,640000.0,78 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,54,KENT RD,13 TO 15,118.0,Improved,1982,650000.0,54 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,2A,UPP BOON KENG RD,10 TO 12,85.0,Model A,2006,651500.0,78 years 6 months
2013-04,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,677000.0,78 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,13,FARRER PK RD,01 TO 03,109.0,Improved,2004,700000.0,76 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,50,JLN BAHAGIA,01 TO 03,89.0,Terrace,1972,725000.0,44 years 6 months
2013-04,KALLANG/WHAMPOA,EXECUTIVE,106,JLN RAJAH,07 TO 09,148.0,Maisonette,1984,740000.0,56 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,108,MCNAIR RD,13 TO 15,130.0,Improved,1987,750000.0,59 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,2B,UPP BOON KENG RD,16 TO 18,110.0,Improved,2006,840000.0,78 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,57,JLN MA'MOR,01 TO 03,92.0,Terrace,1972,851000.0,44 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,64,JLN MA'MOR,01 TO 03,126.0,Terrace,1972,868000.0,44 years 6 months
2013-04,KALLANG/WHAMPOA,5 ROOM,3C,UPP BOON KENG RD,19 TO 21,110.0,Improved,2006,888000.0,78 years 6 months
2013-04,KALLANG/WHAMPOA,3 ROOM,65,JLN MA'MOR,01 TO 03,266.0,Terrace,1972,1020000.0,44 years 6 months
